DATAFLOW,LAST UPDATE,freq,unit,med_spec,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,BG,2018,8292.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,BG,2019,8266.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,BG,2020,8354.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CH,2011,5392.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CH,2012,5663.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CH,2013,5972.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CH,2014,6219.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CH,2015,6450.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CH,2016,6680.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CH,2017,6917.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CH,2018,7084.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CH,2019,7223.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CH,2020,7358.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CY,2014,760,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CY,2015,809.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CY,2016,877.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CY,2017,917.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CY,2018,968.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CY,2019,1076.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CZ,2011,9139.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CZ,2012,9316.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CZ,2013,9397.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CZ,2019,11432,be
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,CZ,2020,11807,e
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DE,2011,84842.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DE,2012,87108.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DE,2013,89098.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DE,2014,91129.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DE,2015,93815.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DE,2016,95810.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DE,2017,97704.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DE,2018,99465.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DE,2019,101384.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DE,2020,102750.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DK,2011,3195.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DK,2012,3262.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DK,2013,3368.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DK,2014,3452.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DK,2015,3553.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DK,2016,3597.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DK,2017,3669.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DK,2018,3721.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,DK,2019,3784.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EE,2011,962.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EE,2012,946.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EE,2013,1054,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EE,2014,1045.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EE,2015,1084.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EE,2016,1106.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EE,2017,1119.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EE,2018,1108.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EE,2019,1098.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EE,2020,1135.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EL,2011,11306.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EL,2012,11562.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EL,2013,11829.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EL,2014,14833,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EL,2015,14594.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EL,2016,15036.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EL,2017,14149.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EL,2018,15455.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,EL,2019,14841.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ES,2011,39325,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ES,2012,42530,bd
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ES,2013,42860,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ES,2014,43155,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ES,2015,43912,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ES,2016,45000,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ES,2017,44728,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ES,2018,45850,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ES,2019,46720,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ES,2020,47906,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FI,2011,2811.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FI,2012,2868.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FI,2013,3000.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FI,2014,3099.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FI,2015,3145.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FI,2016,3196.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FI,2017,3243.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FI,2018,3269.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FI,2019,3330.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FI,2020,3375.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FR,2011,28698,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FR,2012,29212.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FR,2013,29642.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FR,2014,30211.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FR,2015,30663.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FR,2016,31124.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FR,2017,31514.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FR,2018,31659.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FR,2019,32213.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,FR,2020,32556.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HR,2011,2404.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HR,2012,2513.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HR,2013,2557.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HR,2014,2708.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HR,2015,2870.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HR,2016,2845.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HR,2017,2937.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HR,2018,2979.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HR,2019,3060.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HR,2020,3130.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HU,2017,6633.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HU,2018,6795.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HU,2019,7065.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,HU,2020,6513,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IE,2011,2421,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IE,2012,2255.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IE,2013,2237,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IE,2014,1886,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IE,2015,1975.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IE,2016,2167.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IE,2017,2229.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IE,2018,2270.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IE,2019,2219.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IE,2020,2430.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IS,2011,220.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IS,2012,222.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IS,2013,226.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IS,2014,235.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IS,2015,235.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IS,2016,267,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IS,2017,259.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IS,2018,258.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IS,2019,266.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IT,2011,54969,e
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IT,2012,55128.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IT,2013,56898.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IT,2014,57461.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IT,2015,57214.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IT,2016,59830.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IT,2017,60467.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IT,2018,60082.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IT,2019,60781.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,IT,2020,59062.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LI,2011,25.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LI,2012,25.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LI,2013,26.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LI,2014,25.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LI,2015,24.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LI,2016,25.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LI,2017,27.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LI,2018,30.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LI,2019,36.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LI,2020,31.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LT,2011,2894,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LT,2012,2984.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LT,2013,3014.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LT,2014,3023.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LT,2015,3011.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LT,2016,3065.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LT,2017,3037.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LT,2018,3113.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LT,2019,3099.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LT,2020,3150.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LU,2011,314.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LU,2012,328.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LU,2013,330.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LU,2014,352,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LU,2015,364.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LU,2016,376.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LU,2017,406.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LV,2011,1422.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LV,2012,1400.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LV,2013,1412.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LV,2014,1410.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LV,2015,1380.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LV,2016,1356.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LV,2017,1365.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LV,2018,1383.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LV,2019,1378.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,LV,2020,1377.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ME,2011,236.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ME,2012,245.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ME,2013,254.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ME,2014,258.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ME,2015,287.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ME,2016,318.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ME,2017,317.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ME,2018,339.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ME,2019,346.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,ME,2020,351.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MK,2011,863.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MK,2012,855.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MK,2013,872.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MK,2014,894.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MK,2015,891.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MK,2016,984.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MK,2017,997.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MK,2018,1014.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MK,2019,1055.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MK,2020,1059.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MT,2011,238.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MT,2012,252.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MT,2013,269.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MT,2014,322.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MT,2015,350.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MT,2016,367.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MT,2017,390.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MT,2018,420.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MT,2019,453.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,MT,2020,487.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NL,2011,6232.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NL,2012,6368.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NL,2013,6914.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NL,2014,6800,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NL,2015,6897.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NL,2016,7006.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NL,2017,7230.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NL,2018,7296.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NL,2019,7340.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NL,2020,7459.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NO,2011,2402.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NO,2012,2439.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NO,2013,2515.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NO,2014,2609.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NO,2015,2681,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NO,2016,2757.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NO,2017,2960.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NO,2018,3002.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NO,2019,3115.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,NO,2020,3200.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PL,2011,18882.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PL,2012,20144.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PL,2013,20104.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PL,2014,20733.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PL,2015,21647.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PL,2016,22207.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PL,2017,20592.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PT,2011,6457.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PT,2012,6669.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PT,2013,6905.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PT,2014,7042.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PT,2015,7191.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PT,2016,7330.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PT,2017,7544.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PT,2018,7866.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PT,2019,7969.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,PT,2020,8179.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,RO,2011,8873.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,RO,2012,9497.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,RO,2013,9945.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,RO,2014,10309.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,RO,2015,10832.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,RO,2016,11138.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,RO,2017,11621.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,RO,2018,12253.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,RO,2019,12896.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,RO,2020,13490.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,SURG,RS,2011,3793.00,
